SYMBOL	logFC	logCPM	PValue	FDR	test	gene_chr	HGNC.ID	Approved.Symbol	Approved.Name	Status	Previous.Symbols	Synonyms	Chromosome	Accession.Numbers	Entrez.Gene.ID	RefSeq.IDs	Duplicated	hgnc.chr
HMGXB3	-0.0101653861657406	6.37343658480874	0.834730250684156	0.903187900791151	0	chr5	HGNC:28982	HMGXB3	HMG-box containing 3	Approved	HMGX3	SMF, KIAA0194	5q32	D83778	22993	XM_001717202	FALSE	chr5
HMGXB4	0.198344465038197	5.89487124637572	0.00364103108425863	0.0100633177151152	1	chr22	HGNC:5003	HMGXB4	HMG-box containing 4	Approved	HMG2L1	THC211630	22q12.3	AJ010069	10042	NM_005487	FALSE	chr22
HMHA1	-2.05366039862566	0.30357414928522	0.0010147433022259	0.00319656667896248	-1	chr19	HGNC:17102	ARHGAP45	Rho GTPase activating protein 45	Approved	HMHA1	KIAA0223, HA-1	19p13.3	D86976	23526		FALSE	chr19
HMMR	0.388685014385151	7.7643570599173	1.00965137515188e-19	1.66638192033475e-18	1	chr5	HGNC:5012	HMMR	hyaluronan mediated motility receptor	Approved		RHAMM, CD168	5q34	U29343	3161	NM_012484	FALSE	chr5
HMOX1	-0.550286415756762	3.96385632629392	1.56515236524268e-05	6.92379121905899e-05	-1	chr22	HGNC:5013	HMOX1	heme oxygenase 1	Approved		bK286B10, HO-1	22q12.3		3162		FALSE	chr22
HMOX2	0.119409981943369	5.42170160940366	0.139488203539957	0.228474352840578	0	chr16	HGNC:5014	HMOX2	heme oxygenase 2	Approved		HO-2	16p13.3		3163		FALSE	chr16
HN1	0.691734384593919	7.56354634600639	7.95319474446114e-52	4.1079699817747e-50	1	chr17	HGNC:14569	JPT1	Jupiter microtubule associated homolog 1	Approved	HN1	ARM2, HN1A	17q25.1	AF086910	51155	NM_001002032	FALSE	chr17
HN1L	0.126649965829274	8.53518915069425	0.00128742585469624	0.00394926161438196	1	chr16	HGNC:14137	JPT2	Jupiter microtubule associated homolog 2	Approved	C16orf34, HN1L	FLJ13092, L11, KIAA1426	16p13.3	AK023154	90861	NM_144570	FALSE	chr16
HNF1A	0.029021307528614	4.5012487217138	0.84215864701691	0.908759199749788	0	chr12	HGNC:11621	HNF1A	HNF1 homeobox A	Approved	MODY3, TCF1	HNF1, LFB1	12q24.31	M57732	6927	NM_000545	FALSE	chr12
HNF1A-AS1	0.96923368341931	1.61774553185776	0.00317587125120396	0.00888157944385361	1	chr12	HGNC:26785	HNF1A-AS1	HNF1A antisense RNA 1	Approved	C12orf27, NCRNA00262	FLJ38690, HAS1	12q24.31	AK096009	283460	NR_024345	FALSE	chr12
HNF1B	0.154038196384493	5.28468819510704	0.0786872494057456	0.142862093057991	0	chr17	HGNC:11630	HNF1B	HNF1 homeobox B	Approved	TCF2	LFB3, VHNF1, HNF1beta, MODY5	17q12	BC017714	6928	NM_000458	FALSE	chr17
HNF4A	1.58199132312617	5.02675425946811	9.81612011955721e-62	6.59126634133215e-60	1	chr20	HGNC:5024	HNF4A	hepatocyte nuclear factor 4 alpha	Approved	TCF14, MODY, MODY1	NR2A1, HNF4	20q13.12	X76930	3172		FALSE	chr20
HNF4G	-0.171369571921239	4.93667127514778	0.0914789785220577	0.162005664628597	0	chr8	HGNC:5026	HNF4G	hepatocyte nuclear factor 4 gamma	Approved		NR2A2	8q21.13		3174	NM_004133	FALSE	chr8
HNRNPA0	0.377170797465989	7.60641050399002	2.38434783118986e-17	3.41792243037306e-16	1	chr5	HGNC:5030	HNRNPA0	heterogeneous nuclear ribonucleoprotein A0	Approved	HNRPA0	hnRNPA0	5q31.2	U23803	10949	NM_006805	FALSE	chr5
HNRNPA1	0.272120923073791	5.78281000330673	0.000296644723075515	0.00104691379723304	1	chr12	HGNC:5031	HNRNPA1	heterogeneous nuclear ribonucleoprotein A1	Approved	HNRPA1	hnRNPA1, hnRNP-A1, ALS20	12q13.13	BC009600	3178	NM_031157	FALSE	chr12
HNRNPA1L2	0.362245345259843	3.54560031037961	0.0132389755695606	0.0313887475035225	1	chr13	HGNC:27067	HNRNPA1L2	heterogeneous nuclear ribonucleoprotein A1-like 2	Approved		LOC144983	13q14.3		144983	NM_001011724	FALSE	chr13
HNRNPA1P33	1.57091246910942	2.50070495816517	2.61465292817813e-09	1.88249108677746e-08	1	chr10	HGNC:44990	HNRNPA1P33	heterogeneous nuclear ribonucleoprotein A1 pseudogene 33	Approved			10q11.22		728643	NR_003277	FALSE	chr10
HNRNPA2B1	0.12582533330007	10.4705231385798	0.000876844005909468	0.0028001968716587	1	chr7	HGNC:5033	HNRNPA2B1	heterogeneous nuclear ribonucleoprotein A2/B1	Approved	HNRPA2B1		7p15.2	D28877	3181	NM_002137	FALSE	chr7
HNRNPA3	0.0987072886427164	9.06953981424948	0.0120168623802798	0.0288395655093322	1	chr2	HGNC:24941	HNRNPA3	heterogeneous nuclear ribonucleoprotein A3	Approved	HNRPA3		2q31.2	AF517524	220988	NM_194247	FALSE	chr2
HNRNPAB	0.0188782914762433	8.42741215085143	0.621262254467555	0.735870749465887	0	chr5	HGNC:5034	HNRNPAB	heterogeneous nuclear ribonucleoprotein A/B	Approved	HNRPAB	ABBP1, FLJ40338	5q35.3	AK097657, BC036708	3182	NM_004499	FALSE	chr5
HNRNPC	0.193689142778929	9.9724907635276	1.01344572260012e-07	6.1190442635742e-07	1	chr14	HGNC:5035	HNRNPC	heterogeneous nuclear ribonucleoprotein C (C1/C2)	Approved	HNRPC	hnRNPC	14q11.2		3183		FALSE	chr14
HNRNPD	0.165340999516705	8.59565884076305	3.95834749853397e-05	0.000163538203971167	1	chr4	HGNC:5036	HNRNPD	heterogeneous nuclear ribonucleoprotein D	Approved	AUF1, HNRPD		4q21.22	AF026126	3184	NM_031370	FALSE	chr4
HNRNPDL	0.161786688707202	8.5683163425636	4.93071776238544e-05	0.000201106448889109	1	chr4	HGNC:5037	HNRNPDL	heterogeneous nuclear ribonucleoprotein D like	Approved	HNRPDL	JKTBP, laAUF1	4q21.22	D89092	9987	NM_005463	FALSE	chr4
HNRNPF	0.270980026052035	8.81812907692006	3.48738075903437e-12	3.34778056612194e-11	1	chr10	HGNC:5039	HNRNPF	heterogeneous nuclear ribonucleoprotein F	Approved	HNRPF		10q11.21		3185		FALSE	chr10
HNRNPH1	-0.0791880151175427	8.8800452479864	0.0433041534469769	0.086445687635195	0	chr5	HGNC:5041	HNRNPH1	heterogeneous nuclear ribonucleoprotein H1	Approved	HNRPH1	hnRNPH	5q35.3	BC001348	3187	NM_005520	FALSE	chr5
HNRNPH3	-0.152263504021005	7.4390614491573	0.000896005361246177	0.00285566734918279	-1	chr10	HGNC:5043	HNRNPH3	heterogeneous nuclear ribonucleoprotein H3	Approved	HNRPH3	2H9	10q21.3		3189		FALSE	chr10
HNRNPK	0.0721842760840201	9.7743680608838	0.0448863869597565	0.0891716793572989	0	chr9	HGNC:5044	HNRNPK	heterogeneous nuclear ribonucleoprotein K	Approved	HNRPK	CSBP, TUNP	9q21.32		3190		FALSE	chr9
HNRNPL	0.0875551807936399	8.87922178503372	0.0201449505761572	0.0449867459216898	1	chr19	HGNC:5045	HNRNPL	heterogeneous nuclear ribonucleoprotein L	Approved	HNRPL		19q13.2	X16135	3191		FALSE	chr19
HNRNPLL	0.148609791549219	5.97150238606143	0.0440425241448034	0.087727482129493	0	chr2	HGNC:25127	HNRNPLL	heterogeneous nuclear ribonucleoprotein L like	Approved	HNRPLL		2p22.1	BC008217	92906	NM_138394	FALSE	chr2
HNRNPM	0.0953756449242985	8.49175083413371	0.0159788276019916	0.0368107407992433	1	chr19	HGNC:5046	HNRNPM	heterogeneous nuclear ribonucleoprotein M	Approved	NAGR1, HNRPM	HTGR1, HNRNPM4, HNRPM4, CEAR	19p13.2	L03532	4670		FALSE	chr19
HNRNPR	-0.00802915376487202	8.48365849486856	0.823296396208662	0.895907149678447	0	chr1	HGNC:5047	HNRNPR	heterogeneous nuclear ribonucleoprotein R	Approved	HNRPR	hnRNP-R	1p36.12	AF000364	10236	NM_005826	FALSE	chr1
HNRNPU	0.107806613126873	10.521661398744	0.00282483739880641	0.00800485642024324	1	chr1	HGNC:5048	HNRNPU	heterogeneous nuclear ribonucleoprotein U	Approved	HNRPU, HNRNPU-AS1, C1orf199, NCRNA00201	SAF-A, hnRNPU, FLJ37978, FLJ30202	1q44	X65488	3192	NM_031844	FALSE	chr1
HNRNPU-AS1	-0.0421127506515821	4.59497701972665	0.708522186307792	0.808165047198463	0	chr1	HGNC:5048	HNRNPU	heterogeneous nuclear ribonucleoprotein U	Approved	HNRPU, HNRNPU-AS1, C1orf199, NCRNA00201	SAF-A, hnRNPU, FLJ37978, FLJ30202	1q44	X65488	3192	NM_031844	FALSE	chr1
HNRNPUL1	0.590329225869697	9.02201444025515	1.26202753184342e-53	6.88074668857192e-52	1	chr19	HGNC:17011	HNRNPUL1	heterogeneous nuclear ribonucleoprotein U like 1	Approved	HNRPUL1	E1B-AP5, E1BAP5, FLJ12944	19q13.2	AJ007509	11100	NM_144732, NM_007040	FALSE	chr19
HNRNPUL2	0.969063751834848	5.08422815641884	1.18064400619895e-24	2.51463376145011e-23	1	chr11	HGNC:25451	HNRNPUL2	heterogeneous nuclear ribonucleoprotein U like 2	Approved	HNRPUL2	DKFZp762N1910	11q12.3		221092	XM_495877	FALSE	chr11
HOGA1	-0.164944464170371	1.09295924630264	0.695274448935784	0.796257757587319	0	chr10	HGNC:25155	HOGA1	4-hydroxy-2-oxoglutarate aldolase 1	Approved	C10orf65, DHDPSL	FLJ37472, DHDPS2, NPL2	10q24.2	BC011916	112817	NM_138413	FALSE	chr10
HOMER1	-0.186434061927573	5.36352273528255	0.0274030080707571	0.0586071897373383	0	chr5	HGNC:17512	HOMER1	homer scaffolding protein 1	Approved		Ves-1, SYN47, HOMER-1B	5q14.1	BC015502	9456	NM_004272	FALSE	chr5
HOMER2	0.642874216439222	4.26080302289905	1.31779579199417e-07	7.83796676655552e-07	1	chr15	HGNC:17513	HOMER2	homer scaffolding protein 2	Approved		CPD, Cupidin, Vesl-2, HOMER-2B, HOMER-2, HOMER-2A, DFNA68	15q25.2	AF093264	9455		FALSE	chr15
HOMER3	0.954821109083297	3.51712921859394	1.92168242990504e-08	1.25727304824249e-07	1	chr19	HGNC:17514	HOMER3	homer scaffolding protein 3	Approved		HOMER-3	19p13.11	Y18894	9454		FALSE	chr19
HOMEZ	-0.44887595591439	3.15208174854445	0.00770119111538847	0.01957597056189	-1	chr14	HGNC:20164	HOMEZ	homeobox and leucine zipper encoding	Approved	KIAA1443		14q11.2	AB037864	57594	NM_020834	FALSE	chr14
HOOK2	-0.579126935493228	2.97482783407175	0.0038887274667109	0.0106831147761192	-1	chr19	HGNC:19885	HOOK2	hook microtubule tethering protein 2	Approved		HK2	19p13.13	AF044924	29911	NM_013312	FALSE	chr19
HOOK3	0.318071945467063	7.26421614439071	2.15778246417638e-10	1.73356351876336e-09	1	chr8	HGNC:23576	HOOK3	hook microtubule tethering protein 3	Approved		HK3	8p11.21	AK090540	84376	NM_032410	FALSE	chr8
HORMAD1	-0.0979846341162297	4.62787907795269	0.32501130905458	0.450363232422976	0	chr1	HGNC:25245	HORMAD1	HORMA domain containing 1	Approved		DKFZP434A1315, CT46	1q21.3	AL136755	84072	NM_032132	FALSE	chr1
HOTAIRM1	0.448214852692879	2.69794174896567	0.0275781199084739	0.0589152132940908	0	chr7	HGNC:37117	HOTAIRM1	HOXA transcript antisense RNA, myeloid-specific 1	Approved		HOXA-AS1, NCRNA00179, HOXA1-AS1	7p15.2		100506311		FALSE	chr7
HOXA-AS2	0.246797977568327	2.1463307338462	0.292550169858403	0.414291826734766	0	chr7	HGNC:43745	HOXA-AS2	HOXA cluster antisense RNA 2	Approved		HOXA3as	7p15.2	BC035889	285943	NR_122069	FALSE	chr7
HOXA1	-0.952574182854835	3.18019259235014	1.07437925443068e-08	7.25618344522321e-08	-1	chr7	HGNC:5099	HOXA1	homeobox A1	Approved	HOX1F, HOX1		7p15.2		3198		FALSE	chr7
HOXA10	-0.174595618057558	3.97631162352928	0.172006765459311	0.271491069371506	0	chr7	HGNC:5100	HOXA10	homeobox A10	Approved	HOX1H, HOX1		7p15.2		3206		FALSE	chr7
HOXA13	1.73623308851838	1.96290262439181	1.0924248513408e-09	8.21766288526293e-09	1	chr7	HGNC:5102	HOXA13	homeobox A13	Approved	HOX1J, HOX1		7p15.2		3209		FALSE	chr7
HOXA2	0.190784850693622	0.634016712686659	0.676775130820956	0.780793466208109	0	chr7	HGNC:5103	HOXA2	homeobox A2	Approved	HOX1K		7p15.2		3199		FALSE	chr7
HOXA3	0.0438629231110846	5.06697583070228	0.619657784751423	0.734405966660307	0	chr7	HGNC:5104	HOXA3	homeobox A3	Approved	HOX1E, HOX1		7p15.2		3200		FALSE	chr7
HOXA4	0.459791125937667	2.67040331928512	0.0237994487092965	0.0520130313535283	0	chr7	HGNC:5105	HOXA4	homeobox A4	Approved	HOX1D, HOX1		7p15.2		3201		FALSE	chr7
HOXA5	0.654427485308066	3.23080038615586	8.6097020737151e-05	0.000335294807864644	1	chr7	HGNC:5106	HOXA5	homeobox A5	Approved	HOX1C, HOX1		7p15.2		3202		FALSE	chr7
HOXA6	-0.385493781971066	0.728855989997735	0.458304686670759	0.587289191698026	0	chr7	HGNC:5107	HOXA6	homeobox A6	Approved	HOX1B, HOX1		7p15.2		3203		FALSE	chr7
HOXB3	0.0424193054539046	2.79733775161929	0.854432467554632	0.917193893231973	0	chr17	HGNC:5114	HOXB3	homeobox B3	Approved	HOX2, HOX2G		17q21.32		3213		FALSE	chr17
HOXB5	-0.203994892609731	1.22941562718656	0.646003378987662	0.756419524454276	0	chr17	HGNC:5116	HOXB5	homeobox B5	Approved	HOX2, HOX2A		17q21.32		3215		FALSE	chr17
HOXB6	0.0466224284750095	2.97572494979017	0.861300739666124	0.921802382246093	0	chr17	HGNC:5117	HOXB6	homeobox B6	Approved	HOX2, HOX2B		17q21.32		3216		FALSE	chr17
HOXB7	-0.551568807908258	3.57148200310285	0.000306433616659671	0.00107699175794603	-1	chr17	HGNC:5118	HOXB7	homeobox B7	Approved	HOX2, HOX2C		17q21.32		3217		FALSE	chr17
HOXB8	-0.273109852644412	3.63376102550583	0.0578018712295547	0.110460795857798	0	chr17	HGNC:5119	HOXB8	homeobox B8	Approved	HOX2, HOX2D		17q21.32		3218		FALSE	chr17
HOXB9	0.968284907123352	2.73264213567789	6.20551761151046e-06	2.91924755485437e-05	1	chr17	HGNC:5120	HOXB9	homeobox B9	Approved	HOX2E, HOX2		17q21.32		3219		FALSE	chr17
HOXC-AS1	0.578926703434103	0.441256824948909	0.228360301262833	0.3405372824038	0	chr12	HGNC:43749	HOXC-AS1	HOXC cluster antisense RNA 1	Approved			12q13.13	BU619815, CA429707	100874363	NR_047504	FALSE	chr12
HOXC10	-1.213607245245	0.600707270910627	0.00905423699290919	0.0225261223782245	-1	chr12	HGNC:5122	HOXC10	homeobox C10	Approved	HOX3I		12q13.13		3226		FALSE	chr12
HOXC13	0.0852155422063635	2.55873767409096	0.792463274647805	0.873153679761352	0	chr12	HGNC:5125	HOXC13	homeobox C13	Approved	HOX3, HOX3G		12q13.13		3229		FALSE	chr12
HOXC4	0.306704229626528	1.33392471842658	0.421597473855352	0.550987561098809	0	chr12	HGNC:5126	HOXC4	homeobox C4	Approved	HOX3, HOX3E		12q13.13		3221		FALSE	chr12
HOXC6	0.756722135348102	3.18339315209421	2.6963896362259e-05	0.000114097973396252	1	chr12	HGNC:5128	HOXC6	homeobox C6	Approved	HOX3C, HOX3		12q13.13		3223		FALSE	chr12
HOXC8	0.254104919123483	5.2007988169385	0.00490272945871711	0.0131460744922894	1	chr12	HGNC:5129	HOXC8	homeobox C8	Approved	HOX3, HOX3A		12q13.13	X99680	3224		FALSE	chr12
HOXC9	-0.0234115216838339	2.77095115269975	0.902963426480415	0.950730989109279	0	chr12	HGNC:5130	HOXC9	homeobox C9	Approved	HOX3, HOX3B		12q13.13		3225		FALSE	chr12
HOXD8	1.30509296046262	2.85426563959565	4.06368727817406e-10	3.18064553956716e-09	1	chr2	HGNC:5139	HOXD8	homeobox D8	Approved	HOX4, HOX4E		2q31.1		3234		FALSE	chr2
HP1BP3	-0.0173002620482766	7.63804148645278	0.69471387952438	0.795830086645599	0	chr1	HGNC:24973	HP1BP3	heterochromatin protein 1 binding protein 3	Approved		HP1-BP74	1p36.12	BC053327	50809	NM_016287	FALSE	chr1
HPCAL1	0.12666971185953	3.55742276956424	0.397349685690015	0.525379551252276	0	chr2	HGNC:5145	HPCAL1	hippocalcin like 1	Approved		BDR1, HLP2, VILIP-3	2p25.1		3241	NM_002149	FALSE	chr2
HPD	-2.20891599412937	4.0037277020206	5.65415697345869e-69	4.53683865832616e-67	-1	chr12	HGNC:5147	HPD	4-hydroxyphenylpyruvate dioxygenase	Approved	PPD	4-HPPD, 4HPPD, GLOD3	12q24.31	BC014790	3242	NM_002150	FALSE	chr12
HPGD	2.08294007759019	4.50024717775153	3.9968232262042e-60	2.52433023365907e-58	1	chr4	HGNC:5154	HPGD	15-hydroxyprostaglandin dehydrogenase	Approved		SDR36C1	4q34.1		3248		FALSE	chr4
HPRT1	0.0252468259496503	7.16317340428098	0.593239295287006	0.712400878131742	0	chrX	HGNC:5157	HPRT1	hypoxanthine phosphoribosyltransferase 1	Approved	HPRT	HGPRT	Xq26.2-q26.3	M26434	3251	NM_000194	FALSE	chrX
HPS1	-0.370794645043503	4.22024651427927	0.00194670713828709	0.00574112105184158	-1	chr10	HGNC:5163	HPS1	HPS1, biogenesis of lysosomal organelles complex 3 subunit 1	Approved	HPS	BLOC3S1	10q24.2	U79136	3257	NM_000195, NM_182637, NM_182638, NM_182639	FALSE	chr10
HPS3	-0.389666354200831	5.67106102791152	3.97277599424491e-07	2.213923461952e-06	-1	chr3	HGNC:15597	HPS3	HPS3, biogenesis of lysosomal organelles complex 2 subunit 1	Approved		SUTAL, BLOC2S1	3q24	AY033141	84343	NM_032383	FALSE	chr3
HPS4	-0.100811796439593	4.92783181673035	0.311309114273365	0.435348205623106	0	chr22	HGNC:15844	HPS4	HPS4, biogenesis of lysosomal organelles complex 3 subunit 2	Approved		KIAA1667, LE, BLOC3S2	22q12.1		89781	NM_022081	FALSE	chr22
HPS5	-0.133330389125438	6.2937214949948	0.0417460982472603	0.0837005959669233	0	chr11	HGNC:17022	HPS5	HPS5, biogenesis of lysosomal organelles complex 2 subunit 2	Approved		BLOC2S2, AIBP63, RU2	11p15.1	AB023234	11234	NM_181507	FALSE	chr11
HPS6	-0.208708020187512	4.91143981486577	0.0350948143757073	0.0722575306578631	0	chr10	HGNC:18817	HPS6	HPS6, biogenesis of lysosomal organelles complex 2 subunit 3	Approved		FLJ22501, BLOC2S3	10q24.32	BC009258	79803	NM_024747	FALSE	chr10
HPSE	-0.635077457069723	3.49266022293846	3.6021286353714e-05	0.000149547533778289	-1	chr4	HGNC:5164	HPSE	heparanase	Approved		HPA, HSE1, HPSE1	4q21.23	AF144325	10855	NM_006665	FALSE	chr4
HR	-0.208427619561758	5.18153365413182	0.0170152617348444	0.0389365383365484	-1	chr8	HGNC:5172	HR	HR, lysine demethylase and nuclear receptor corepressor	Approved	ALUNC	AU	8p21.3	AF039196	55806		FALSE	chr8
HRAS	0.0260767715007035	5.08621169980301	0.72439423186625	0.82061992631412	0	chr11	HGNC:5173	HRAS	HRas proto-oncogene, GTPase	Approved	HRAS1		11p15.5	AJ437024	3265	NM_176795	FALSE	chr11
HRAT92	0.245836201314414	0.682178644221196	0.670472875499024	0.775742647797353	0	chr7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	chrNA
HRH1	0.310813950684458	1.83969336465803	0.370091204241378	0.498153865193336	0	chr3	HGNC:5182	HRH1	histamine receptor H1	Approved			3p25.3		3269		TRUE	chr3
HRH1	0.310813950684458	1.83969336465803	0.370091204241378	0.498153865193336	0	chr3	HGNC:2749	DHX8	DEAH-box helicase 8	Approved	DDX8	HRH1, PRP22, PRPF22, Dhr2	17q21.31	D50487	1659		TRUE	chr17
HRK	-0.0564112857076207	1.60911250449638	0.847909452486467	0.912880067073615	0	chr12	HGNC:5185	HRK	harakiri, BCL2 interacting protein	Approved		DP5	12q24.22	U76376	8739		FALSE	chr12
HRSP12	0.0358232607280871	4.82490252262472	0.725408329289132	0.821476962992255	0	chr8	HGNC:16897	RIDA	reactive intermediate imine deaminase A homolog	Approved	HRSP12	UK114, P14.5, PSP	8q22.2	BC008418	10247	NM_005836	FALSE	chr8
HS1BP3	-0.0507335555805779	3.91752168656569	0.606793118327922	0.723511756860953	0	chr2	HGNC:24979	HS1BP3	HCLS1 binding protein 3	Approved		HS1-BP3,FLJ14249	2p24.1		64342	NM_022460	FALSE	chr2
HS2ST1	-0.147302341245681	6.87422821108443	0.00622638522298048	0.0162612533622897	-1	chr1	HGNC:5193	HS2ST1	heparan sulfate 2-O-sulfotransferase 1	Approved		KIAA0448	1p22.3	AB007917	9653	NM_012262	FALSE	chr1
HS3ST3B1	-0.198603076044731	0.888459285788449	0.78361393600725	0.866746912279678	0	chr17	HGNC:5198	HS3ST3B1	heparan sulfate-glucosamine 3-sulfotransferase 3B1	Approved		3OST3B1, 30ST3B1	17p12	AF105377	9953	NM_006041	FALSE	chr17
HS6ST1	-0.0931824715692117	5.060696974072	0.3648705520469	0.493064135474457	0	chr2	HGNC:5201	HS6ST1	heparan sulfate 6-O-sulfotransferase 1	Approved	HS6ST		2q14.3	AB006179	9394	NM_004807	FALSE	chr2
HSBP1	0.119587425346135	7.30196318314601	0.0118943254979739	0.0285885087986343	1	chr16	HGNC:5203	HSBP1	heat shock factor binding protein 1	Approved			16q23.3	AF068754	3281	NM_001537	FALSE	chr16
HSBP1L1	-0.18514346644809	3.45255912192249	0.255420484967299	0.37233255795393	0	chr18	HGNC:37243	HSBP1L1	heat shock factor binding protein 1 like 1	Approved		FLJ10967, MGC189743	18q23		440498	NM_001136180	FALSE	chr18
HSCB	-0.448858463479074	2.60473450826667	0.0318910667740309	0.0666556733130874	0	chr22	HGNC:28913	HSCB	HscB mitochondrial iron-sulfur cluster cochaperone	Approved		HSC20, DNAJC20, Jac1	22q12.1	AY191719	150274	NM_172002	FALSE	chr22
HSD11B1L	0.000997978456217887	0.942605444560093	1	1	0	chr19	HGNC:30419	HSD11B1L	hydroxysteroid 11-beta dehydrogenase 1 like	Approved		SCDR10, SDR26C2	19p13.3	AY268353	374875	NM_198706	FALSE	chr19
HSD17B1	-0.297781850419934	0.666161331675785	0.640141522919135	0.751396223148618	0	chr17	HGNC:5210	HSD17B1	hydroxysteroid 17-beta dehydrogenase 1	Approved	EDHB17, EDH17B2	HSD17, MGC138140, SDR28C1	17q21.2		3292	NM_000413	FALSE	chr17
HSD17B10	0.265487990488891	6.27545273409631	2.25124797088765e-05	9.64129627814189e-05	1	chrX	HGNC:4800	HSD17B10	hydroxysteroid 17-beta dehydrogenase 10	Approved	HADH2, MRXS10	ERAB, MHBD, 17b-HSD10, ABAD, SDR5C1, MRPP2, CAMR	Xp11.22	U96132	3028	NM_004493	FALSE	chrX
HSD17B11	0.146821618758776	6.45895501271744	0.0151832167334213	0.0352323534166949	1	chr4	HGNC:22960	HSD17B11	hydroxysteroid 17-beta dehydrogenase 11	Approved	DHRS8	RetSDR2, 17-BETA-HSD11, 17-BETA-HSDXI, PAN1B, SDR16C2	4q22.1	AF126780	51170	NM_016245	FALSE	chr4
HSD17B12	-0.613578367351988	7.52524509630292	3.68417125084277e-42	1.48742584867886e-40	-1	chr11	HGNC:18646	HSD17B12	hydroxysteroid 17-beta dehydrogenase 12	Approved		KAR, SDR12C1	11p11.2	AF078850	51144		FALSE	chr11
HSD17B14	0.251314746931507	2.54111381778566	0.240595202371317	0.354488230956607	0	chr19	HGNC:23238	HSD17B14	hydroxysteroid 17-beta dehydrogenase 14	Approved	DHRS10	retSDR3, SDR47C1	19q13.33	AF126781	51171	NM_016246	FALSE	chr19
HSD17B4	-0.238161234782774	7.66771652343449	1.92390420637104e-08	1.25808148974278e-07	-1	chr5	HGNC:5213	HSD17B4	hydroxysteroid 17-beta dehydrogenase 4	Approved		MFE-2, DBP, SDR8C1	5q23.1		3295	NM_000414	FALSE	chr5
HSD17B6	-0.385663757631983	0.744698244204767	0.331303811122087	0.457443076006016	0	chr12	HGNC:23316	HSD17B6	hydroxysteroid 17-beta dehydrogenase 6	Approved		HSE, RODH, SDR9C6	12q13.3	AF016509	8630	NM_003725	FALSE	chr12
HSD17B7	-1.02957090522911	4.25129385375731	8.60986392363536e-18	1.26988027673688e-16	-1	chr1	HGNC:28120	HSD17B7P2	hydroxysteroid 17-beta dehydrogenase 7 pseudogene 2	Approved		HSD17B7, bA291L22.1	10p11.1		158160	NR_003086	TRUE	chr10
HSD17B7	-1.02957090522911	4.25129385375731	8.60986392363536e-18	1.26988027673688e-16	-1	chr1	HGNC:5215	HSD17B7	hydroxysteroid 17-beta dehydrogenase 7	Approved		PRAP, SDR37C1	1q23.3	AF098786	51478	NM_016371	TRUE	chr1
HSD17B7P2	-0.159533424557281	2.0198211986858	0.556601483919205	0.679793388075936	0	chr10	HGNC:28120	HSD17B7P2	hydroxysteroid 17-beta dehydrogenase 7 pseudogene 2	Approved		HSD17B7, bA291L22.1	10p11.1		158160	NR_003086	FALSE	chr10
HSD17B8	-0.135370095211153	2.70173527483859	0.510735551675842	0.636573287248964	0	chr6	HGNC:3554	HSD17B8	hydroxysteroid 17-beta dehydrogenase 8	Approved	FABGL	HKE6, D6S2245E, RING2, KE6, H2-KE6, SDR30C1	6p21.32	D82061	7923	NM_014234	FALSE	chr6
HSD3B7	0.65985561454795	3.34656427043262	9.86618459424228e-05	0.000379821312774119	1	chr16	HGNC:18324	HSD3B7	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 7	Approved		C(27)-3BETA-HSD, SDR11E3	16p11.2	AF277719	80270		FALSE	chr16
HSDL1	-0.299730262232963	5.43320981721481	0.000277103893683798	0.000983664851312713	-1	chr16	HGNC:16475	HSDL1	hydroxysteroid dehydrogenase like 1	Approved		SDR12C3	16q24.1	AF237684	83693	NM_031463	FALSE	chr16
HSDL2	0.22058228956448	7.25684533777165	1.87950360396337e-06	9.61069225334608e-06	1	chr9	HGNC:18572	HSDL2	hydroxysteroid dehydrogenase like 2	Approved	C9orf99	SDR13C1	9q32	AY093428	84263	NM_032303	FALSE	chr9
